#id	run	addr	len	ptrs	orig_hex	orig_text	translation
399	340	0x0451d3	109	0x040586	fb9a72f8b8af21e3f594f5bec5d7bd0120f5dcf5becfc301d3a5a5e7d4cad820b7bbcfc4e3f504dcc8ca01c5d7c5b2c9b6e5f201061c06e9211ea2cfc020f548b901c3d3d6b2c9c001bf01e39a72e8f611bc01bac4c001e8cfd3c5b820f5e8d8c9f500cae33bd9c9c001b6d7c5	<FB>レイ<F8>くっ！\n<A94><ABE>ならず <ADC><ABE>までも‥‥<E7>やはり きさまと\n<A04>わねばならないのか★<F2><01><06><1C><06><E9>！<1E>「また <A48>げてもよいのだぞ\nレイ<E8><B11>じことだ<E8>まもなく <AE8>りの<A00>は\n来るのだからな	
400	341	0x045241	30	0x040588	e02300fb9a72f8b2d420f548b901c721e9215ae94e1de912c50200000000	←兵<00><FB>レイ<F8>いや <A48>げぬ！<E9>！Ｚ<E9>Ｎ<1D><E9><12>な<02><00><00><00><00>	
401	342	0x045260	12		610146040502fe035c040000	命<01>Ｆ<04><05><02><FE><03>闇<04><00><00>	
402	343	0x04526d	21	0x04058a	f201061c06a2eb1ea5a5a5a5b5cfb4cae9050000be	<F2><01><06><1C><06>「<EB><1E>‥‥‥‥おまえは<E9><05><00><00>せ	
403	344	0x045283	131	0x04058c	e90829e92178f201061c06a2eb2e20f532f581c9b1d9bc01c6e3b1bb01d1b6dac3b2d9d6b3c001e6f201151c06e9213cfb9a72f8baa5a5dbbee5f201061c06e9213ca2b1d9bc01c6f593b4dbe83df505c0d8c4d320bac9dcdaa6e3f61bd2d9bac4cac301b7c7e8b7bbcfc620c301b7d9bac4cae3c0c00120f5c3d9bac4c9d0c00120c4	<E9><08>）<E9>！ク<F2><01><06><1C><06>「<EB>。 <A32><A81>のあるじに\nあざむかれているようだ<E6><F2><01><15><1C><06><E9>！者<FB>レイ<F8>こ‥‥ろせ★<F2><01><06><1C><06><E9>！者「あるじに<A93>えろ<E8>何<A05>たりとも このわれを\n<B1B>めることはできぬ<E8>きさまに できることは\nただ <AC3>ることのみだ と	
404	345	0x045307	57	0x04058e	f0c4ea1d20eb00ca209a72a6e3f513f514c9f61fc6f620d824bcc0e5e920090000000a050fe90a20e909c0e92178ed20f201061c06a2eb03d6	<F0>と<EA><1D> <EB><00>は レイを\n<A13><A14>の<B1F>に<B20>り出した★<E9> <09><00><00><00><0A><05><0F><E9><0A> <E9><09>た<E9>！ク<ED> <F2><01><06><1C><06>「<EB><03>よ	
405	346	0x045341	104	0x040590	f201151c06a2cab220eb00bbcfe5f201061c06a2eb16b601f548b901c0e7eb2e20bfdaa6f549b2e3bfbcc3f5f6d7b4d6e6f201151c06a2b5cfb6beb8c001bbb2e5f201061c06a2d6b2b6a5a5e370bcc3cac5d7c7bf01e6f201151c06a2cab220b5b5bec9c4b5d8c6	<F2><01><15><1C><06>「はい <EB><00>さま★<F2><01><06><1C><06>「<EB><16>が<A48>げた<E7><EB>。 それを<A49>い\nそして<AF6>らえよ<E6><F2><01><15><1C><06>「おまかせください★<F2><01><06><1C><06>「よいか‥‥\n殺してはならぬぞ<E6><F2><01><15><1C><06>「はい おおせのとおりに	
406	347	0x0453aa	76	0x040592	f201061c06a2eb1ea5a5a5a5e8eb14d3cfc0e3eb16a6f5c2bfb3c4bcc3b2d9e6a2eb16c401d3cae8dcdac926c6d6d8e363bdcd01b7f600d2c6b1d9e8f5db26c5cfc8ca20f554bc01c3bbbec7	<F2><01><06><1C><06>「<EB><1E>‥‥‥‥<E8><EB><14>もまた\n<EB><16>を<AC2>そうとしている<E6>「<EB><16>どもは<E8>われの手により\n死すべき<B00>めにある<E8><ADB>手なまねは <A54>じてさせぬ	
407	348	0x0453f7	34	0x040594	f201061c06fa0aa22fc61fd7dde8a5a5eb2d20f73eb601e8eb1ea5a5c5ddc9c0d2c6	<F2><01><06><1C><06><FA><0A>「気に<1F>らん<E8>‥‥<EB>腕 <F7>思が<E8><EB><1E>‥‥なんのために	
408	349	0x04541a	50	0x040632	f201031c06fbeb13f83bc0c520eb04d6e7bbafbfb820f579a65cb2c3e3d3d7dcc8ca01c5d7dde5f201031c06fbeb0ff8caaf	<F2><01><03><1C><06><FB><EB><13><F8>来たな <EB><04>よ<E7>さっそく <A79>を闇いて\nもらわねばならん★<F2><01><03><1C><06><FB><EB><0F><F8>はっ	
409	350	0x04544d	218	0x040634	f201031c06a2eb04e7b5cfb4d320babac63bd9cfc301c6e3eb15c9f54b2aa6bc01adb3cc01dde3f402c0bac4c43eb3e7bcb6bc20b1dacae3ceddc926c5b801bbd0c301b1d9e7eb15b601f5bf3bc927a624bcc025e3eb14bdcd01c3c6e3f665f666c563b601f667d9a5a5e5e9213ca2bfbac301eb13f688f50ecae3eb15c9d6d0b601b4d8a6f402babce7f565f51cc9f506e3bfc9f577f5bea6c5bbdac3b7c0e7bfdab60120b1c4f594f53bc301e3f52fa69ece01b3c4bcc3b2d9e7bcb6bce3f668f5d2c9f577f51fb901c6cae3eb1d3ab601f5b4f669c301b1d9	<F2><01><03><1C><06>「<EB><04><E7>おまえも ここに来るまでに\n<EB><15>の<A4B>行をじゅうぶん\n<F4><02>たことと思う<E7>しかし あれは\nほんの手なぐさみである<E7><EB><15>が<ABF>来の力を出した時\n<EB><14>すべてに\n<B65><B66>な死が<B67>る‥‥★<E9>！者「そこで<EB><13><B88><A0E>は\n<EB><15>のよみがえりを<F4><02>こし<E7><A65><A1C>の<A06>\nその<A77><ABE>をなされてきた<E7>それが あと<A94><A3B>で\n<A2F>を結ぼうとしている<E7>しかし\n<B68><AD2>の<A77><A1F>げには\n<EB><1D>石が<AB4><B69>である	
410	351	0x045528	245	0x040636	f201031c06fbeb13f8b3d1e5e92114a2f561c620dcbcc9f66a64c9e3eb05b601e33aa6f5d6d8c62aafc0b601a5a5e7b2cfc001c6e3f5b1afc3bac5b2c9c001e7bfbac301c00120eb04d6e7f51264a6f545b9e3eb1d3aa6f5d6afc3b7c3cebcb2e7bfc93ab60126c61fdaca01e3f5e5f5a4ca20f5623ba6e3f563b4d9bac4b601c301b7d9cabd01c001e5e9213ca265ca20dcbcc9f66bf66ca6e3f5dfb6c6f579bdbac4cacbb6b4d9b601e7b5cfb4b60120bfdaa6f402c0d7e3bbbf0120b5c401dbb8bac4c001dbb3e7f501ddc001bf0120eb0421e5f201031c06fbeb0ff8eb04207701998a019984c9e3f66df525205bc624c301d6	<F2><01><03><1C><06><FB><EB><13><F8>うむ★<E9>！<14>「<A61>に わしの<B6A>子の\n<EB><05>が\n石を<AD6>りに行ったが‥‥<E7>いまだに\n<AB1>ってこないのだ<E7>そこでだ <EB><04>よ<E7><A12>子を<A45>け\n<EB><1D>石を<AD6>ってきてほしい<E7>その石が手に<1F>れば\n<AE5><AA4>は <A62>来を\n<A63>えることができるはずだ★<E9>！者「今は わしの<B6B><B6C>を\n<ADF>かに<A79>すことはひかえるが<E7>おまえが それを<F4><02>たら\nさぞ おどろくことだろう<E7><A01>んだぞ <EB><04>！★<F2><01><03><1C><06><FB><EB><0F><F8><EB><04> ギルバルトの\n<B6D><A25> 前に出でよ	
411	352	0x04561e	46	0x040638	f201031c06a2eb38d6d820b5cfb4c0c1c6e3f50ebbdad3c9b601b1d9bf01e3b1d8b601c0b8f617b9f5d6d9d6b3c6	<F2><01><03><1C><06>「<EB>８より おまえたちに\n<A0E>されものがあるぞ\nありがたく<B17>け<AD6>るように	
412	353	0x04564d	42	0x04063a	e03100a2c301ca20badaa6a5a5e5e9213cf0c4ea1d20eb04c0c1cae3eb19a63130bae326c61fdac021e2	←１<00>「では これを‥‥★<E9>！者<F0>と<EA><1D> <EB><04>たちは\n<EB><19>を１０こ\n手に<1F>れた！★	
413	354	0x045678	7		8ae908c2eee41d	ハ<E9><08>つ<EE>★<1D>	
414	354	0x04567f	20	0x0406fe	f201031c06fbeb13f8c301ca20f501ddc001bf01	<F2><01><03><1C><06><FB><EB><13><F8>では <A01>んだぞ	
415	355	0x045694	35	0x040710	a2babab6d7cae3eb13f688f50ec9f553bcb601c5b9daca01e31fd9bac4cac5d8cfbedd	「ここからは\n<EB><13><B88><A0E>の<A53>しがなければ\n<1F>ることはなりません	
416	356	0x0456b8	58	0x04063c	a2eb04f514c4e3eb0af514c301bdc5e7eb0dd6d8e3f524bcc2b6afc3b5d8cfbde7f70bc9f508f576c6b1d97d726f81a6e3ccddc301b8c001bbb2	「<EB><04><A14>と\n<EB><0A><A14>ですな<E7><EB><0D>より\n<A24>しつかっております<E7><F7><0B>の<A08><A76>にあるスイッチを\nふんでください	
417	357	0x0456f3	13	0x040a2e	e04800a2bbb120c401b3bf0121	←Ｈ<00>「さあ どうぞ！	
418	358	0x045701	26	0x04063e	ef320080c3a2eb05bbcfcae3ba01f5d4f578c301bcaeb3b6a5a5	<EF>２<00>タて「<EB><05>さまは\nご<AD4><A78>でしょうか‥‥	
419	359	0x04571c	80	0x040640	fbeb0af8eb04bbdde35cbab4cfbeddb63fe5e9213ca2a5a5a9aaaaaaaae6e92128fbeb0af8ced721e364f596c9f5f7b7f55ec301bdd6e5a2eb2d20c5ddc001afc3e3baddc5c4badbc664f596b601a5a5	<FB><EB><0A><F8><EB><04>さん\n闇こえませんか？★<E9>！者「‥‥ぅぇぇぇぇ<E6><E9>！（<FB><EB><0A><F8>ほら！\n子<A96>の<AF7>き<A5E>ですよ★「<EB>腕 なんだって\nこんなところに子<A96>が‥‥	
420	360	0x04576d	32	0x040642	a2aaaab4aab4b4dde6e92128fbeb0af8f5f7b7f55eb601f54cb8c5d8cfbcc0c8	「ぇぇえぇええん<E6><E9>！（<FB><EB><0A><F8><AF7>き<A5E>が<A4C>くなりましたね	
421	361	0x04578e	28	0x040644	a2b3b1aab4b4ddb4b4b4b0e6e92128fbeb0af8bac9f612d8b6c5a5a5	「うあぇええんえええー<E6><E9>！（<FB><EB><0A><F8>この<B12>りかな‥‥	
422	362	0x0457ab	13	0x040646	fbeb0af8b2c020b2cfbcc0d621	<FB><EB><0A><F8>いた いましたよ！	
423	363	0x0457b9	230	0x040648	a2eb2d20c401b3bcc3e3baddc5f54bc6b2d9ddc001b23fe5e9211efb64f596f8c4b3c1acddb601e5e9213c20c4b3c1acddb601a5a5e3b3aaaaaaaab4b4b4b4e5fbeb0af8ced720f5f7b2c3c1ace3dcb6d7c5b2d6e7c5c6b620b1afc0ddc001c83fe5e9213ca278017d20c4b3c1acddb60120ce01b8b601e3bbd7dcdad9afc3e7c0bdb9c6b7c3a5a5e7bfdac30120babac301e3cfd6afc0c9e5fbeb0af8f73eb60120bbd7b3ddc001afc33fe5a2cdb2c0b2bbdda5a5f1e9211e20c301d3a5a5e5e9213ca2a5a5c301d320c4b3c1acdde3b1c5c6b5c1c32078017de7b3a9aab4b4b4b4b4b4b0dd	「<EB>腕 どうして\nこんな<A4B>にいるんだい？★<E9>！<1E><FB>子<A96><F8>とうちゃんが★<E9>！者 とうちゃんが‥‥\nうぇぇぇぇええええ★<FB><EB><0A><F8>ほら <AF7>いてちゃ\nわからないよ<E7>なにか あったんだね？★<E9>！者「グス とうちゃんが ぼくが\nさらわれるって<E7>たすけにきて‥‥<E7>それで ここで\nまよったの★<FB><EB><0A><F8><F7>思が さらうんだって？★「へいたいさん‥‥<F1><E9>！<1E> でも‥‥★<E9>！者「‥‥でも とうちゃん\nあなにおちて グス<E7>うぅぇええええええーん	
424	364	0x0458a0	10	0x04064a	a2b1c5c05fcaa5a5e90f	「あなた方は‥‥<E9><0F>	
425	365	0x0458ab	45	0x04064c	fbeb0af8b2b420b1d4bcb23cc301cae3eb29e764f596c9f5f7b7f55ea65cb2c0d3c9c301e3babacfc3013beb28	<FB><EB><0A><F8>いえ あやしい者では\n<EB>）<E7>子<A96>の<AF7>き<A5E>を闇いたもので\nここまで来<EB>（	
426	366	0x0458d9	36	0x04064e	a2ced720ce01b3d4e3badcb8c5b2c9d6e7f5f7b6c5b2c301e3d3b35ef5f8f5f9c001b6d7	「ほら ぼうや\nこわくないのよ<E7><AF7>かないで\nもう大<AF8><AF9>だから	
427	367	0x0458fe	46	0x040650	fbeb0af8dcc0bcca20eb0ae3f6d9caeb04c4b2b2cfbde7eb2f3fe5e9213ca2eb0cc4f524bccfbda5a5a5e7a5a521	<FB><EB><0A><F8>わたしは <EB><0A>\n<BD9>は<EB><04>といいます<E7><EB>気？★<E9>！者「<EB><0C>と<A24>します‥‥‥<E7>‥‥！	
428	368	0x04592d	625	0x040652	a2b1c5c0c9bfc9f569e7eb2dc401bac301e326c61fdaeb28b63fe5f0c4ea1d20badacfc301c9bac4a6e3eb0cc6f579bccfbdb63ff0c425deece940b059e9213cf0c4ea1d20eb04ca2065cfc301c6e3f56eb7c0bac4a6e3eb0cc6f579bcc0e5e90a20e9213ced20f201151c06e909c0fbeb0cf8d4cad820eb10bbcfb601a5a5eaeedf59ed20f201151c06e909c0e90a20e9211efbeb0cf8eb27b6a5a5e7c5c6b6f578f66fb601e3b5b1d8c9d6b3c301bdc8eaece9213cfbeb0cf8eb04bbdde3d6b85cb2c3b8c001bbb2e5e9213ca265b6d7f51bf51c5be3eb10bbcfc436f505c9f50af50bf401b601e3eb15a6f510f511bca5a5e7bac95ef52aca20eb14c926c301e3f557d2d9bac4c6c5afeb28e7bcb6bc20bfc9f5d2cfd3c5b8e3eb10bbcfcae3f5e9a6f546bbdac3bccfb2cfbcc0e5e9213ca2c5be0120b5f546dac6c5afc0c9b6e3c401bac62ab6dac0c9b6e3bfdaca20dcb6d8cfbedde7c0c00120f50db6c5bac4cae3bfc9f569b60120eb15f510f511c9f5fbc6e3f57bdcdac0d3c9c001c4b2b3bac4e7cfc020eb10bbcfb601e3f644c5d7c7b1c5c0c6e3f569a6f526bbdac0c4b2b3bac4c301bde5e9213ca2a5a5badab6d7f56120b1c5c0c6e35eb7c5f5ecf684b601e3f522c1f617b9d9bac4c301bcaeb3e7b9dac401d320b1c5c0b601f504dcc8ca01e3eb14c9f5623bcae3f51ac6f670bb01bbdacfbde5e92178a2f568a6bfc9f569c6e3c0b8dcb4d9c9c301bde7f568caf671d9c4badbc6b1d8e3f569c9dec9f568ca20b6c5d7bd01e3b1c5c0c9f545b9c4c5d8cfbde5e92178a2d3b32ab6c8ca01c5d8cfbedde7bac964cadcc0bcb601e3f5fef666c5eb1bcdf5b6dac32ab7cfbde7cfc020b5f61eb2eb30	「あなたのその<A69><E7><EB>腕どこで\n手に<1F>れ<EB>（か？★<F0>と<EA><1D> これまでのことを\n<EB><0C>に<A79>しますか？<F0>と時中<EC><E9>輪ーＹ<E9>！者<F0>と<EA><1D> <EB><04>は 今までに\n<A6E>きたことを\n<EB><0C>に<A79>した★<E9><0A> <E9>！者<ED> <F2><01><15><1C><06><E9><09>た<FB><EB><0C><F8>やはり <EB><10>さまが‥‥<EA><EE>物Ｙ<ED> <F2><01><15><1C><06><E9><09>た<E9><0A> <E9>！<1E><FB><EB><0C><F8><EB>力か‥‥<E7>なにか<A78><B6F>が\nおありのようですね<EA><EC><E9>！者<FB><EB><0C><F8><EB><04>さん\nよく闇いてください★<E9>！者「今から<A1B><A1C>前\n<EB><10>さまと６<A05>の<A0A><A0B><F4><01>が\n<EB><15>を<A10><A11>し‥‥<E7>この大<A2A>は <EB><14>の手で\n<A57>めることになっ<EB>（<E7>しかし その<AD2>まもなく\n<EB><10>さまは\n<AE9>を<A46>されてしまいました★<E9>！者「なぜ お<A46>れになったのか\nどこに行かれたのか\nそれは わかりません<E7>ただ <A0D>かなことは\nその<A69>が <EB><15><A10><A11>の<AFB>に\n<A7B>われたものだということ<E7>また <EB><10>さまが\n<B44>ならぬあなたに\n<A69>を<A26>されたということです★<E9>！者「‥‥これから<A61> あなたに\n大きな<AEC><B84>が\n<A22>ち<B17>けることでしょう<E7>けれども あなたが<A04>わねば\n<EB><14>の<A62>来は\n<A1A>に<B70>ざされます★<E9>！ク「<A68>をその<A69>に\nたくわえるのです<E7><A68>は<B71>るところにあり\n<A69>の中の<A68>は かならず\nあなたの<A45>けとなります★<E9>！ク「もう行かねばなりません<E7>この子はわたしが\n<AFE><B66>な<EB><1B>へ<AB6>れて行きます<E7>また お<B1E>い<EB>０	
429	369	0x045b9f	25	0x040a2c	a2bbb120ce01b3d4e3c2b2c3d7afbcacb2e5e9211ea2b3dd21	「さあ ぼうや\nついてらっしゃい★<E9>！<1E>「うん！	
430	370	0x045bb9	107	0x040712	fbeb0af8eb0cbbddb6a5a5e7c5be01b1c9f505cae3b1ddc5bac4a69fafc3b2c0c9e3c301bcaeb33fe7f58d3ef64cc5f505c301bde5e9213ca2bbb120babaa624d9c4f54ff54dc9e35ff604c6f517b601b1d9cabd01c301bde7eb05f51264c9d3c4c6e3b6b9c2b9cfbcaeb3	<FB><EB><0A><F8><EB><0C>さんか‥‥<E7>なぜあの<A05>は\nあんなことを知っていたの\nでしょう？<E7><A8D>思<B4C>な<A05>です★<E9>！者「さあ ここを出ると<A4F><A4D>の\n方<B04>に<A17>があるはずです<E7><EB><05><A12>子のもとに\nかけつけましょう	
431	371	0x045c25	57	0x040654	ef6503885ca2c6b2c1acdde7bac9f542b6d7e3bfdacec40120cac5dac3b2c5b2e3c4badbc301e723f63abbddb601e3f607bcddc301d9ddc001	<EF>今<03>ネ闇「にいちゃん<E7>この<A42>から\nそれほど はなれていない\nところで<E7>兵<B3A>さんが\n<B07>しんでるんだ	
432	372	0x045c5f	40	0x040656	ef6503a65ca2f54dc9ceb3c001d6e7c5ddc4b6bcc3b1b901c321e3bdba01b820b2c0b601afc3d9d6	<EF>今<03>を闇「<A4D>のほうだよ<E7>なんとかしてあげて！\nすごく いたがってるよ	
433	373	0x045c88	29		a223f63abbdd20c401b3c001afc03fe7a5a5bcddbc01acafc0ddc001c8	「兵<B3A>さん どうだった？<E7>‥‥しんじゃったんだね	
434	374	0x045ca6	42		a2c9c401b601b6dcb2c0afc3e3cdb2c0b2bbdd20b2afc0b6d7e7b5d0bd0120b1b901c0ddc00120ce01b8	「のどがかわいたって\nへいたいさん いったから<E7>おみず あげたんだ ぼく	
435	375	0x045cd1	177	0x04065c	a2f5a1c9f505d620bdcfc5b2b601e3f501d0a65cb2c3b8dae5e9213ca2b5daca747e99e3eb0dc923f401c001e7eb1ef595f50ef542c6e3b5dac9f5f5f672b601b2d9e7c401b3b6e3badaa6f5f1bcc3cebcb2e5f0c4ea1de2001a3a1d20747e99b6d7e3b6c0d0a6f617b9f5d6afc0e908c2e5e90a20e9213ced20f201151c06e909c0a2badac301a5a520d3b3e5e9213cf0c4ea1d20747e99ca20bcbd01b6c6e3f66aa6cbb7c4afc0e9213ce92700eee41d	「<AA1>の<A05>よ すまないが\n<A01>みを闇いてくれ★<E9>！者「おれはエセル\n<EB><0D>の兵<F4><01>だ<E7><EB><1E><A95><A0E><A42>に\nおれの<AF5><B72>がいる<E7>どうか\nこれを<AF1>してほしい★<F0>と<EA><1D>★<00><1A>石<1D> エセルから\nかたみを<B17>け<AD6>った<E9><08>つ★<E9><0A> <E9>！者<ED> <F2><01><15><1C><06><E9><09>た「これで‥‥ もう★<E9>！者<F0>と<EA><1D> エセルは しずかに\n<B6A>をひきとった<E9>！者<E9>力<00><EE>★<1D>	
436	375	0x045d82	121	0x04065e	e03200a2eb05f51264e3ba01f5d4f578c301c5c6d6d8c301bde5a2b5b520eb0ae3c5c6b6f578f673c301d3f56eb7c0c9b63fe7b2b420eb13f688f50ed6d8e3f51264c926f545b9a6bed6c4c9e361a6f617b9cfbcc320babacfc301e5fbeb05f8a5a5b3b3e7cfc020eb20b601e3b2d7c7f537f538a6bcc0c9b6	←２<00>「<EB><05><A12>子\nご<AD4><A78>でなによりです★「おお <EB><0A>\nなにか<A78><B73>でも<A6E>きたのか？<E7>いえ <EB><13><B88><A0E>より\n<A12>子の手<A45>けをせよとの\n命を<B17>けまして ここまで★<FB><EB><05><F8>‥‥うう<E7>また <EB> が\nいらぬ<A37><A38>をしたのか	
437	376	0x045dfc	79	0x040660	a2eb0ad6e3ba01f607f690c301b1afc0e3f5daafc0d720eb20c6f593b4c3b8dae7eb05caf5762fc6e3d4afc3b5d8cfbde7eb1d3aca20f56ac95bc6b1d8e3b1c4caf534c1f5dad9c001b9c301bd20c4	「<EB><0A>よ\nご<B07><B90>であった\n<ADA>ったら <EB> に<A93>えてくれ<E7><EB><05>は<A76>気に\nやっております<E7><EB><1D>石は <A6A>の前にあり\nあとは<A34>ち<ADA>るだけです と	
438	377	0x045e4c	130	0x040666	fbeb0af8eb1ea5a5e5e9213ca2f5126421e3d3bc20b1c5c0c9f52cc6e33db6b1d8cfbcc0d7e7dcc0bccae3eb38c6f573f597b9c301b7cfbedde7c401b3b6e3dcc0bca6f545b9d9c43eafc3e326f545b9bbbec3b8c001bbb221e5a2ccd120f56db4f674bcc3d3d6b2b601e7bfbac9f580f401ca3fe5a2eb04c4f524bd3cc301e3eb2a	<FB><EB><0A><F8><EB><1E>‥‥★<E9>！者「<A12>子！\nもし あなたの<A2C>に\n何かありましたら<E7>わたしは\n<EB>８に<A73><A97>けできません<E7>どうか\nわたしを<A45>けると思って\n手<A45>けさせてください！★「ふむ <A6D>え<B74>してもよいが<E7>そこの<A80><F4><01>は？★「<EB><04>と<A24>す者で\n<EB>行	
439	378	0x045ecf	142	0x040662	a2b5cfb4202dcaf591c2c9c301e3b1dbb3c53ff0c425deece9213ce940415fa2b3d1e3b6c5d8c9f532f651b601b1d9d6b3c001c5eaec20c301ca207701998a01998420eb04e3f6112aa6f553bcc3c2b6dcbdbf01e5f0c4ea1d20eb04c0c1cae3f51264c6f6112abdd9bac4c6c5afc0eee41da22fc61fafc021e3dcc0bccaf5aff6743cb601bdb7c00121eaee045f	「おまえ 腕は<A91>つので\nあろうな？<F0>と時中<EC><E9>！者<E9>輪Ａ方「うむ\nかなりの<A32><B51>があるようだな<EA><EC> では ギルバルト <EB><04>\n<B11>行を<A53>してつかわすぞ★<F0>と<EA><1D> <EB><04>たちは\n<A12>子に<B11>行することになった<EE>★<1D>「気に<1F>った！\nわたしは<AAF><B74>者がすきだ！<EA><EE><04>方	
440	378	0x045f5d	19	0x040664	a2bb2120f51ed9c4bdd9b6eae902710000ea31	「さ！ <A1E>るとするか<EA><E9><02>ア<00><00><EA>１	
441	379	0x045f71	64	0x040668	fbeb0af8c520c5ddc001b6202ff581b601a5a5e72ff581b601f5f0b8a5a520e3c5afc3a5a5b7cfbcc3a5a5e5fbeb05f8dd3f20dcc0bcca5ef5f8f5f9c001bf01	<FB><EB><0A><F8>な なんだか 気<A81>が‥‥<E7>気<A81>が<AF0>く‥‥ \nなって‥‥きまして‥‥★<FB><EB><05><F8>ん？ わたしは大<AF8><AF9>だぞ	
442	380	0x045fb2	58	0x04066a	a2b1c93aa5a5e3eb1d3ab601dcc0bca6e3baca01ddc301b2d9d6b3c301bde5fbeb05f8c5c6a6f5472fc5a5a5e33acaf56a5bc6b1d9c9c001bf01	「あの石‥‥\n<EB><1D>石がわたしを\nこばんでいるようです★<FB><EB><05><F8>なにを<A47>気な‥‥\n石は<A6A>前にあるのだぞ	
443	381	0x045fed	104	0x04066c	e03300f0c47b1df0c4ea1d20ccb2c6e3b1c0d8c9f5e42fb601d6c401d0e3eb1ac92ff538b601bcc3b7c0e5e90a20e909c0e92ec03cc5e90885e9213cf201151c06fbeb05f824c0c520f675dfd2e7d0bc01ddc6bcc3b8dad9dc21e9213ce94e23e912370300000000	←３<00><F0>とサ<1D><F0>と<EA><1D> ふいに\nあたりの<AE4>気がよどみ\n<EB><1A>の気<A38>がしてきた★<E9><0A> <E9><09>た<E9>。た者な<E9><08>ナ<E9>！者<F2><01><15><1C><06><FB><EB><05><F8>出たな <B75>物め<E7>みじんにしてくれるわ！<E9>！者<E9>Ｎ兵<E9><12>７<03><00><00><00><00>	
444	382	0x046056	18		630139020400190000001984000019080000	死<01>９<02><04><00><19><00><00><00><19>ト<00><00><19><08><00><00>	
445	383	0x046069	104	0x04066e	e905000094e92178fbeb0af8badab601eb1d3ac301bdc8a5a5e5fbeb05f8bac93abbb4b1daca01e7b1c9eb15c6f676f677bdd9bac4b601e3c301b7d9c9c001e7d0c520ba01f607f690c001afc0e3bac9eb05e3f57fa6b2b3bf0121e5a2bb2120f608cc01c4bcd6b3	<E9><05><00><00>ヤ<E9>！ク<FB><EB><0A><F8>これが<EB><1D>石ですね‥‥★<FB><EB><05><F8>この石さえあれば<E7>あの<EB><15>に<B76><B77>することが\nできるのだ<E7>みな ご<B07><B90>だった\nこの<EB><05>\n<A7F>をいうぞ！★「さ！ <B08>ぶとしよう	
446	384	0x0460d2	23	0x040670	f0c47b1df0c47b1da2a5a53f21e7c520c5ddc0013fe908	<F0>とサ<1D><F0>とサ<1D>「‥‥？！<E7>な なんだ？<E9><08>	
447	385	0x0460ea	3		eee41d	<EE>★<1D>	
448	385	0x0460ed	43	0x040672	e90889e92178f0c4ea1d20eb1d3ab6d7f531bcc0f678b2f679b601e3eb04c0c1a6f67ad0baddc001eee41d	<E9><08>ノ<E9>！ク<F0>と<EA><1D> <EB><1D>石から<A31>した<B78>い<B79>が\n<EB><04>たちを<B7A>みこんだ<EE>★<1D>	
449	385	0x046118	15	0x040674	f201031c06a22fb601c2b2c0b6a5a5	<F2><01><03><1C><06>「気がついたか‥‥	
450	386	0x046128	35	0x040676	fbeb05f8d4d4afe3eb1d3acac401bac00121e5f201031c06a2dcbcb601f534afc3b5d9	<FB><EB><05><F8>ややっ\n<EB><1D>石はどこだ！★<F2><01><03><1C><06>「わしが<A34>っておる	
451	387	0x04614c	257	0x040678	f201031c06a2f73ec9bbbcb601c8c0013fe7c5be0120b5cfb4c0c1cae3eb1d3aa6f534c1f616dbb3c4bdd93fe5f201151c06fbeb05f8f522c321e7bfc95bc620f525a6c5c9d9c9b601e3f57ff67bc4b2b3d3c9c301b1dbb3e5f201031c06a2bad8ac20bdcfc5ddc001e7dcbcca20eb08e3f6c6ca20eb16c5c401c4e3b2b3d3dda6d4afc4afc0e7d6dbbcb8c5e3eb05f51264e5f201151c06fbeb05f8b3a5a5e5f201031c06fbeb08f8dcbcc6caf651bc01d7dadde7b1c9f517ca20f635bcc3e322b7c324d7dac7d6b3e3f67ca6f577f5e3b920eb1aa6b5b2c0e7bfdac62079998d019b7da5a5e5e9213ca2b1daa620f67dc1f570bdbac4b601e3c301b7d9c4cac5	<F2><01><03><1C><06>「<F7>思のさしがねだ？<E7>なぜ おまえたちは\n<EB><1D>石を<A34>ち<B16>ろうとする？★<F2><01><15><1C><06><FB><EB><05><F8><A22>て！<E7>その前に <A25>をなのるのが\n<A7F><B7B>というものであろう★<F2><01><03><1C><06>「こりゃ すまなんだ<E7>わしは <EB><08>\n<BC6>は <EB><16>などと\nいうもんをやっとった<E7>よろしくな\n<EB><05><A12>子★<F2><01><15><1C><06><FB><EB><05><F8>う‥‥★<F2><01><03><1C><06><FB><EB><08><F8>わしには<B51>じられん<E7>あの<A17>は <B35>して\n生きて出られぬよう\n<B7C>を<A77><AE3>け <EB><1A>をおいた<E7>それに ケルベロス‥‥★<E9>！者「あれを <B7D>ち<A70>すことが\nできるとはな	
452	388	0x04624e	23	0x04067e	f201031c06a2f73eb60120c4c401d2a6f67ebcc03fe90f	<F2><01><03><1C><06>「<F7>思が とどめを<B7E>した？<E9><0F>	
453	389	0x046266	30	0x04067a	fbeb05f8d1dbdd20bac9dcc0bcb601a5a5e5f201031c06a2b3bfa6c2b921	<FB><EB><05><F8>むろん このわたしが‥‥★<F2><01><03><1C><06>「うそをつけ！	
454	390	0x046285	20	0x040680	f201031c06a2a5a5b5cfb4c301c5b2c4bddaca01	<F2><01><03><1C><06>「‥‥おまえでないとすれば	
